vpath
/data/kinetics700/train/playing shuffleboard/Hw_em6FviI0_000030_000040.mp4
/data/kinetics700/train/playing shuffleboard/EYjznigCtf8_000000_000010.mp4
/data/kinetics700/train/playing shuffleboard/rkFyuDqc0w4_000006_000016.mp4
/data/kinetics700/train/playing shuffleboard/XK56cU7m8Mo_000000_000010.mp4
/data/kinetics700/train/playing shuffleboard/kPO6V_xyYFc_000000_000010.mp4
/data/kinetics700/train/playing shuffleboard/LbVV1_jYgMg_000012_000022.mp4
/data/kinetics700/train/playing shuffleboard/Jnf1DVKjlnY_000151_000161.mp4
/data/kinetics700/train/playing shuffleboard/mFXji10C0bg_000183_000193.mp4
/data/kinetics700/train/playing shuffleboard/h3gDxgR391Y_000085_000095.mp4
/data/kinetics700/train/playing shuffleboard/GbK4h_0R8Hw_000005_000015.mp4
/data/kinetics700/train/playing shuffleboard/jtjCOH0RUrI_000010_000020.mp4
/data/kinetics700/train/playing shuffleboard/Xpc_UnQSAuc_000068_000078.mp4
/data/kinetics700/train/playing shuffleboard/hejTJcMAC3A_000000_000010.mp4
/data/kinetics700/train/playing shuffleboard/SmvhxZTYjS8_000224_000234.mp4
/data/kinetics700/train/playing shuffleboard/zm2kKNtQ-sw_000100_000110.mp4
/data/kinetics700/train/playing shuffleboard/AE2IMVo7em8_000000_000010.mp4
/data/kinetics700/train/playing shuffleboard/MnHLgRKOACo_000010_000020.mp4
/data/kinetics700/train/playing shuffleboard/kkLMC8sGn_A_000059_000069.mp4
/data/kinetics700/train/playing shuffleboard/XhQBSXeRt6Y_000004_000014.mp4
/data/kinetics700/train/playing shuffleboard/UZDHgT1b3z4_000031_000041.mp4
/data/kinetics700/train/playing shuffleboard/_cYC89gYjR0_000035_000045.mp4
/data/kinetics700/train/playing shuffleboard/tz8dAqnJplE_000020_000030.mp4
/data/kinetics700/train/playing shuffleboard/U43W-jwK9QI_000039_000049.mp4
/data/kinetics700/train/playing shuffleboard/S-zx9taxC_c_000001_000011.mp4
/data/kinetics700/train/playing shuffleboard/n-jJsrF8R1g_000005_000015.mp4
/data/kinetics700/train/playing shuffleboard/Du4w5KJMe68_000000_000010.mp4
/data/kinetics700/train/playing shuffleboard/vNnh1JHFVVc_000000_000010.mp4
/data/kinetics700/train/playing shuffleboard/RntILgXneR0_000053_000063.mp4
/data/kinetics700/train/playing shuffleboard/csNI3fuOK54_000338_000348.mp4
/data/kinetics700/train/playing shuffleboard/N5gG0eIMkL8_000013_000023.mp4
/data/kinetics700/train/playing shuffleboard/t79j16Abwsc_000024_000034.mp4
/data/kinetics700/train/playing shuffleboard/oJKePkonEAU_000000_000010.mp4
/data/kinetics700/train/playing shuffleboard/y7trI8yMnSE_000000_000010.mp4
/data/kinetics700/train/playing shuffleboard/lxSosFjH86s_000028_000038.mp4
/data/kinetics700/train/playing shuffleboard/xqBsk-ED9ww_000000_000010.mp4
/data/kinetics700/train/playing shuffleboard/XoXi7olrVZA_000000_000010.mp4
/data/kinetics700/train/playing shuffleboard/kaTle2p7574_000033_000043.mp4
/data/kinetics700/train/playing shuffleboard/fMAxuZkjPk8_000005_000015.mp4
/data/kinetics700/train/playing shuffleboard/Zz4xaBoQvNc_000014_000024.mp4
/data/kinetics700/train/playing shuffleboard/t5BIuOvtIVg_000016_000026.mp4
/data/kinetics700/train/playing shuffleboard/USWExMIMcik_000036_000046.mp4
/data/kinetics700/train/playing shuffleboard/q3hIsIfcSDQ_000115_000125.mp4
/data/kinetics700/train/playing shuffleboard/jtLDjHcagJc_000021_000031.mp4
/data/kinetics700/train/playing shuffleboard/xc4D4-kNfuU_000000_000010.mp4
/data/kinetics700/train/playing shuffleboard/6R-7HavVXic_000000_000010.mp4
/data/kinetics700/train/playing shuffleboard/DQXjMHqSflU_000004_000014.mp4
/data/kinetics700/train/playing shuffleboard/k2DGpWkNqXU_000073_000083.mp4
/data/kinetics700/train/playing shuffleboard/fdO0lREBaxs_000000_000010.mp4
/data/kinetics700/train/playing shuffleboard/ZJ1ew0Ba_fg_000005_000015.mp4
/data/kinetics700/train/playing shuffleboard/k1arN2no7Co_000003_000013.mp4
/data/kinetics700/train/playing shuffleboard/eAgRgnFpqBo_000520_000530.mp4
/data/kinetics700/train/playing shuffleboard/M3gCBD6B3-g_000000_000010.mp4
/data/kinetics700/train/playing shuffleboard/UljgRSkSgjY_000111_000121.mp4
/data/kinetics700/train/playing shuffleboard/z603p-0ZuqE_000226_000236.mp4
/data/kinetics700/train/playing shuffleboard/R74yolowFPs_000158_000168.mp4
/data/kinetics700/train/playing shuffleboard/S_uEfQtWTwk_000011_000021.mp4
/data/kinetics700/train/playing shuffleboard/zgvqUClld50_000160_000170.mp4
/data/kinetics700/train/playing shuffleboard/gF9t3rvdeJQ_000011_000021.mp4
/data/kinetics700/train/playing shuffleboard/yhyMLsZKSfk_000378_000388.mp4
/data/kinetics700/train/playing shuffleboard/MOH6stSqTz8_000016_000026.mp4
/data/kinetics700/train/playing shuffleboard/RnYF93SXdk0_000120_000130.mp4
/data/kinetics700/train/playing shuffleboard/JC5hX60rsHU_000119_000129.mp4
/data/kinetics700/train/playing shuffleboard/tyuJRmqnK8o_000000_000010.mp4
/data/kinetics700/train/playing shuffleboard/M4d1ePpuXn8_000069_000079.mp4
/data/kinetics700/train/playing shuffleboard/VGLPklsqOiY_000051_000061.mp4
