vpath
/data/kinetics700/train/battle rope training/3nFSKjEHJbk_000008_000018.mp4
/data/kinetics700/train/battle rope training/BeA4P3wDG74_000025_000035.mp4
/data/kinetics700/train/battle rope training/bs6ljcWatRs_000154_000164.mp4
/data/kinetics700/train/battle rope training/lnPjBBKnb2Q_000000_000010.mp4
/data/kinetics700/train/battle rope training/v1BuRDNZVlA_000152_000162.mp4
/data/kinetics700/train/battle rope training/r1Z7iO5Fa_0_000000_000010.mp4
/data/kinetics700/train/battle rope training/FGsndIt1TW4_000000_000010.mp4
/data/kinetics700/train/battle rope training/0d5YAyiP5-M_000001_000011.mp4
/data/kinetics700/train/battle rope training/N9llqAOE05k_000010_000020.mp4
/data/kinetics700/train/battle rope training/EUDRDJR8W8g_000001_000011.mp4
/data/kinetics700/train/battle rope training/1bxXl5YcLYo_000030_000040.mp4
/data/kinetics700/train/battle rope training/HO_RgQA8lbY_000068_000078.mp4
/data/kinetics700/train/battle rope training/av5UfS8BOKE_000013_000023.mp4
/data/kinetics700/train/battle rope training/MnosL1iB6-A_000012_000022.mp4
/data/kinetics700/train/battle rope training/xD0mGYECMzQ_000015_000025.mp4
/data/kinetics700/train/battle rope training/gB1XujgQ2UQ_000003_000013.mp4
/data/kinetics700/train/battle rope training/XbxUpEQeRpk_000006_000016.mp4
/data/kinetics700/train/battle rope training/l0IbxJrvkps_000000_000010.mp4
/data/kinetics700/train/battle rope training/Q-0YVG2Dnlg_000005_000015.mp4
/data/kinetics700/train/battle rope training/W_8RtAjF7WA_000036_000046.mp4
/data/kinetics700/train/battle rope training/Kot3mwlvPHY_000000_000010.mp4
/data/kinetics700/train/battle rope training/wjCzXwRXHBE_000003_000013.mp4
/data/kinetics700/train/battle rope training/4yLMvPHUjp0_000027_000037.mp4
/data/kinetics700/train/battle rope training/k4bBvGEsSGY_000001_000011.mp4
/data/kinetics700/train/battle rope training/5kLiuTlLr7k_000000_000010.mp4
/data/kinetics700/train/battle rope training/SMYCZygMiJ4_000030_000040.mp4
/data/kinetics700/train/battle rope training/0UiYdHOWgSU_000000_000010.mp4
/data/kinetics700/train/battle rope training/s2GZZEhC9EQ_000000_000010.mp4
/data/kinetics700/train/battle rope training/kKaGp6efPPY_000000_000010.mp4
/data/kinetics700/train/battle rope training/_-kclLM0Mak_000012_000022.mp4
/data/kinetics700/train/battle rope training/KTt523FY7MI_000000_000010.mp4
/data/kinetics700/train/battle rope training/s2oKWciB_To_000020_000030.mp4
/data/kinetics700/train/battle rope training/qCM65vJ2DJw_000000_000010.mp4
/data/kinetics700/train/battle rope training/2tGMX_W8bCk_000012_000022.mp4
/data/kinetics700/train/battle rope training/vhPgkL_HE5I_000000_000010.mp4
/data/kinetics700/train/battle rope training/oSdPGX9-V9Q_000109_000119.mp4
/data/kinetics700/train/battle rope training/MhCk66XJi5o_000094_000104.mp4
/data/kinetics700/train/battle rope training/HCMU83TwndA_000000_000010.mp4
/data/kinetics700/train/battle rope training/9UW0982vrgg_000001_000011.mp4
/data/kinetics700/train/battle rope training/GEcgV3xyhAQ_000000_000010.mp4
/data/kinetics700/train/battle rope training/R8gbJ0ql6Z0_000011_000021.mp4
/data/kinetics700/train/battle rope training/OliDttUwTiw_000000_000010.mp4
/data/kinetics700/train/battle rope training/eEe_ckt6NxU_000000_000010.mp4
/data/kinetics700/train/battle rope training/kbhe2gejn5k_000000_000010.mp4
/data/kinetics700/train/battle rope training/GgB8iZiCT1o_000032_000042.mp4
/data/kinetics700/train/battle rope training/vBykymu0E9Y_000004_000014.mp4
/data/kinetics700/train/battle rope training/f5wfpeUolQg_000032_000042.mp4
/data/kinetics700/train/battle rope training/k23Tv3z_DI4_000033_000043.mp4
/data/kinetics700/train/battle rope training/_z9cs5bXUEo_000006_000016.mp4
/data/kinetics700/train/battle rope training/JIXnwWY3a-4_000015_000025.mp4
/data/kinetics700/train/battle rope training/v2x34IUB6iE_000058_000068.mp4
/data/kinetics700/train/battle rope training/lGHlmm4XiC8_000108_000118.mp4
/data/kinetics700/train/battle rope training/t7lN9JPoMtM_000001_000011.mp4
/data/kinetics700/train/battle rope training/e0wk3P1O-4k_000000_000010.mp4
/data/kinetics700/train/battle rope training/linTNIxg2OQ_000000_000010.mp4
/data/kinetics700/train/battle rope training/koxEZscGc_8_000009_000019.mp4
/data/kinetics700/train/battle rope training/N4cwpcVhSSM_000000_000010.mp4
/data/kinetics700/train/battle rope training/yj71c5p7jIQ_000048_000058.mp4
/data/kinetics700/train/battle rope training/oB9KQ0QFXac_000020_000030.mp4
/data/kinetics700/train/battle rope training/smC228SyMaI_000018_000028.mp4
/data/kinetics700/train/battle rope training/WfuUwROPkxQ_000000_000010.mp4
/data/kinetics700/train/battle rope training/SAZ495eZhaw_000024_000034.mp4
/data/kinetics700/train/battle rope training/hEk_hUf5SrM_000000_000010.mp4
/data/kinetics700/train/battle rope training/tnkdUjh0rO4_000056_000066.mp4
/data/kinetics700/train/battle rope training/ezl8nOxdA6k_000012_000022.mp4
/data/kinetics700/train/battle rope training/rLK3z87RdoU_000001_000011.mp4
/data/kinetics700/train/battle rope training/kAmgDbLzwtM_000017_000027.mp4
/data/kinetics700/train/battle rope training/UN6oxaT4pc8_000000_000010.mp4
/data/kinetics700/train/battle rope training/EbMpNjsL_Vw_000000_000010.mp4
/data/kinetics700/train/battle rope training/sObmfMf90PQ_000170_000180.mp4
/data/kinetics700/train/battle rope training/KFqLU9o4WHQ_000000_000010.mp4
/data/kinetics700/train/battle rope training/fb4lS71Js2Q_000003_000013.mp4
/data/kinetics700/train/battle rope training/QvHRHdDaSI8_000019_000029.mp4
/data/kinetics700/train/battle rope training/_vNzI5dsRNE_000006_000016.mp4
/data/kinetics700/train/battle rope training/g479AGaiD78_000075_000085.mp4
/data/kinetics700/train/battle rope training/SqFYxWPHtGw_000015_000025.mp4
/data/kinetics700/train/battle rope training/f47y-XjFVi8_000143_000153.mp4
/data/kinetics700/train/battle rope training/JMlIZFnINZY_000008_000018.mp4
/data/kinetics700/train/battle rope training/nJZChLfQFOA_000002_000012.mp4
/data/kinetics700/train/battle rope training/5ZAygCUzw3o_000022_000032.mp4
/data/kinetics700/train/battle rope training/6hrXNV2vf5Q_000000_000010.mp4
/data/kinetics700/train/battle rope training/nddsL817uDs_000000_000010.mp4
/data/kinetics700/train/battle rope training/W7JVvFSMlnI_000003_000013.mp4
/data/kinetics700/train/battle rope training/jI8uQQ0P2NQ_000005_000015.mp4
/data/kinetics700/train/battle rope training/p-buxoFrvyQ_000000_000010.mp4
/data/kinetics700/train/battle rope training/kI8j3E820fU_000021_000031.mp4
/data/kinetics700/train/battle rope training/WaOtB2TsTFk_000000_000010.mp4
/data/kinetics700/train/battle rope training/M9lKQXdYSxE_000003_000013.mp4
/data/kinetics700/train/battle rope training/cNXP3XnS60s_000252_000262.mp4
/data/kinetics700/train/battle rope training/gDeTGi4GiH8_000001_000011.mp4
/data/kinetics700/train/battle rope training/I1S2D1DwH5Q_000110_000120.mp4
/data/kinetics700/train/battle rope training/o4S0N0zvc4k_000002_000012.mp4
/data/kinetics700/train/battle rope training/2SsreepufHY_000016_000026.mp4
/data/kinetics700/train/battle rope training/0gFjOePJ-nU_000004_000014.mp4
/data/kinetics700/train/battle rope training/vzAQf582fC4_000167_000177.mp4
/data/kinetics700/train/battle rope training/Uz0zJqDWaEw_000062_000072.mp4
/data/kinetics700/train/battle rope training/wX46AZrvS0k_000038_000048.mp4
/data/kinetics700/train/battle rope training/1YsbMeYyKZU_000046_000056.mp4
/data/kinetics700/train/battle rope training/x1hMTGqISRQ_000009_000019.mp4
/data/kinetics700/train/battle rope training/dn4uI7PP6m0_000001_000011.mp4
/data/kinetics700/train/battle rope training/_-Y1uT9V9lI_000067_000077.mp4
/data/kinetics700/train/battle rope training/_scm95gcfgk_000006_000016.mp4
/data/kinetics700/train/battle rope training/CAQP7oDbS1Y_000031_000041.mp4
/data/kinetics700/train/battle rope training/XkgcwZHzeNA_000000_000010.mp4
/data/kinetics700/train/battle rope training/hanlebPbG-g_000023_000033.mp4
/data/kinetics700/train/battle rope training/H9hb7wkn2sA_000002_000012.mp4
/data/kinetics700/train/battle rope training/N0LntA705tY_000000_000010.mp4
/data/kinetics700/train/battle rope training/dpQkV7DjFuQ_000102_000112.mp4
/data/kinetics700/train/battle rope training/lAiyxSi5O_o_000221_000231.mp4
/data/kinetics700/train/battle rope training/Naibudr5yp0_000014_000024.mp4
/data/kinetics700/train/battle rope training/ziVv0IZAtYw_000000_000010.mp4
/data/kinetics700/train/battle rope training/30n-m5CXWHs_000000_000010.mp4
/data/kinetics700/train/battle rope training/7UkR2qslfJk_000018_000028.mp4
/data/kinetics700/train/battle rope training/S72YftODr10_000271_000281.mp4
/data/kinetics700/train/battle rope training/wriDjtVNlQQ_000000_000010.mp4
/data/kinetics700/train/battle rope training/o3wuH9qyhxo_000098_000108.mp4
/data/kinetics700/train/battle rope training/268qJev1jaE_000000_000010.mp4
/data/kinetics700/train/battle rope training/1SLcGuZwDq4_000071_000081.mp4
/data/kinetics700/train/battle rope training/mot8z_lERDM_000001_000011.mp4
/data/kinetics700/train/battle rope training/KQFAC78WKf8_000000_000010.mp4
/data/kinetics700/train/battle rope training/yKIyfrGgJi8_000028_000038.mp4
/data/kinetics700/train/battle rope training/8LXDi2LpoZo_000011_000021.mp4
/data/kinetics700/train/battle rope training/VkUEA1Umw9g_000000_000010.mp4
/data/kinetics700/train/battle rope training/IImEE_IqXiA_000051_000061.mp4
/data/kinetics700/train/battle rope training/tNe_65vegjA_000000_000010.mp4
/data/kinetics700/train/battle rope training/bb9VlOqeeWo_000011_000021.mp4
/data/kinetics700/train/battle rope training/ML3WKsC0Eh4_000032_000042.mp4
/data/kinetics700/train/battle rope training/M1xNdRTPKwo_000039_000049.mp4
/data/kinetics700/train/battle rope training/WNJMBNFBW_Y_000006_000016.mp4
/data/kinetics700/train/battle rope training/M7Urc9uBjBU_000034_000044.mp4
/data/kinetics700/train/battle rope training/q9id4JKK4D0_000006_000016.mp4
/data/kinetics700/train/battle rope training/2VOqDdMi3wM_000005_000015.mp4
/data/kinetics700/train/battle rope training/O595AL4Aq5s_000017_000027.mp4
/data/kinetics700/train/battle rope training/_fwLkZq_OCc_000003_000013.mp4
/data/kinetics700/train/battle rope training/k2gP4VkLkBM_000000_000010.mp4
/data/kinetics700/train/battle rope training/48uczcNOSk4_000001_000011.mp4
/data/kinetics700/train/battle rope training/zcjnDKHRmCM_000000_000010.mp4
/data/kinetics700/train/battle rope training/Kn6HC9DutZg_000000_000010.mp4
/data/kinetics700/train/battle rope training/r1yBmfATfoQ_000003_000013.mp4
/data/kinetics700/train/battle rope training/_jxAoVMX2wE_000042_000052.mp4
/data/kinetics700/train/battle rope training/ov1U7qGGomw_000044_000054.mp4
/data/kinetics700/train/battle rope training/vlpG3dqA_FE_000038_000048.mp4
/data/kinetics700/train/battle rope training/y7FLMLKym50_000001_000011.mp4
/data/kinetics700/train/battle rope training/UkZI49kAFGI_000027_000037.mp4
/data/kinetics700/train/battle rope training/QpPHMiFrs2c_000012_000022.mp4
/data/kinetics700/train/battle rope training/DV5boYuQcG8_000000_000010.mp4
/data/kinetics700/train/battle rope training/AUuLeePcQaw_000001_000011.mp4
/data/kinetics700/train/battle rope training/KNUBivksP6o_000000_000010.mp4
/data/kinetics700/train/battle rope training/jfK2Ou0kpnk_000015_000025.mp4
/data/kinetics700/train/battle rope training/qJMst8jMmaI_000011_000021.mp4
/data/kinetics700/train/battle rope training/qLNixvfHXIg_000006_000016.mp4
/data/kinetics700/train/battle rope training/DMc9Jkvwc_s_000017_000027.mp4
/data/kinetics700/train/battle rope training/UfgMyN9oKpU_000008_000018.mp4
/data/kinetics700/train/battle rope training/Ud5JjlF5GBY_000004_000014.mp4
/data/kinetics700/train/battle rope training/4FFup-cT9CQ_000006_000016.mp4
/data/kinetics700/train/battle rope training/MEciTuleJ-A_000057_000067.mp4
/data/kinetics700/train/battle rope training/JQu6cUHQTpI_000220_000230.mp4
/data/kinetics700/train/battle rope training/xe2NBdGdEtA_000004_000014.mp4
/data/kinetics700/train/battle rope training/RFLOCdKHYQk_000079_000089.mp4
/data/kinetics700/train/battle rope training/OeASdBRHBbc_000014_000024.mp4
/data/kinetics700/train/battle rope training/UFGCojii7bI_000001_000011.mp4
/data/kinetics700/train/battle rope training/vhT4HZNsC8Y_000000_000010.mp4
/data/kinetics700/train/battle rope training/mwaRdEJRreY_000006_000016.mp4
/data/kinetics700/train/battle rope training/w8wROIUtvZE_000013_000023.mp4
/data/kinetics700/train/battle rope training/DqXq5942-Og_000000_000010.mp4
/data/kinetics700/train/battle rope training/4fDauR8Owtk_000091_000101.mp4
/data/kinetics700/train/battle rope training/VnVbEuRw_CE_000000_000010.mp4
/data/kinetics700/train/battle rope training/ZPTCmsg031U_000019_000029.mp4
/data/kinetics700/train/battle rope training/Efr4apQWg0k_000000_000010.mp4
/data/kinetics700/train/battle rope training/eklyWqJBXyU_000021_000031.mp4
/data/kinetics700/train/battle rope training/3MD0o9k_NS8_000047_000057.mp4
/data/kinetics700/train/battle rope training/qlJKIrL7GIM_000135_000145.mp4
/data/kinetics700/train/battle rope training/PasRxHjjtYs_000012_000022.mp4
/data/kinetics700/train/battle rope training/92bWgzkntMM_000006_000016.mp4
/data/kinetics700/train/battle rope training/CRP1QRpDYrw_000005_000015.mp4
/data/kinetics700/train/battle rope training/DoxXL21ktOE_000015_000025.mp4
/data/kinetics700/train/battle rope training/35LY5RQX8JM_000168_000178.mp4
/data/kinetics700/train/battle rope training/U4LNOymmOmE_000007_000017.mp4
/data/kinetics700/train/battle rope training/_x5IPr3Rsrk_000002_000012.mp4
/data/kinetics700/train/battle rope training/sM3uTGBNGw8_000023_000033.mp4
/data/kinetics700/train/battle rope training/Ab1KEpD6CEI_000026_000036.mp4
/data/kinetics700/train/battle rope training/O4HJeuJqzq8_000009_000019.mp4
/data/kinetics700/train/battle rope training/K-RhT-IEl3I_000083_000093.mp4
/data/kinetics700/train/battle rope training/xmlymcjZbf4_000187_000197.mp4
/data/kinetics700/train/battle rope training/2JN550DK2fA_000012_000022.mp4
/data/kinetics700/train/battle rope training/bdMO24p5g1Q_000055_000065.mp4
/data/kinetics700/train/battle rope training/RiCgdULyIeI_000023_000033.mp4
/data/kinetics700/train/battle rope training/iLJ8QJI90C8_000009_000019.mp4
/data/kinetics700/train/battle rope training/YllAS_2i23k_000002_000012.mp4
